unique_id	token_id	sentence	maincorpus	subcorpus	year
669	9	Reportern på Sandnesavisen.no räknade också ut ett snittpris för de 7 resorna där det visade sig att SAS var billigast .	bloggmix	BLOGGMIX1999	1999
670	1	Att de drömmer vet vi , det kan man se på deras kroppar ibland , men hur ser deras drömmar ut ?	bloggmix	BLOGGMIX1999	1999
671	25	Vi hade med oss Peter och Lachy från ett latin-band som heter Charanga Habanera som hade haft en konsert dagen innan i Skandinavien , och de visade ett klipp på Youtube från en tidigare konsert , se nedan .	bloggmix	BLOGGMIX1999	1999
672	0	De där grisarna ligger alltid ett steg före känns det som , uppfinningsrikedomen är stor .	bloggmix	BLOGGMIX1999	1999
673	5	Och väskan köpte jag inte de andra gångerna heller , jag kom väl på att behovet av en väska till var överdrivet .	bloggmix	BLOGGMIX1999	1999
674	28	Jag pratar av egen erfarenhet , men jag är mångfalt bättre som flygvärdinna idag än jag var som 21-åring , och erfarenheten är det som varit avgörande i de fall när det gjort skillnad .	bloggmix	BLOGGMIX1999	1999
675	8	Att generalisera och uttala sig så även om de skötsamma , är så nedrigt .	bloggmix	BLOGGMIX1999	1999
676	16	Om den som inte orkar eller har lust faktiskt får allting på silverfat , gör man dem en tjänst eller björntjänst ?	bloggmix	BLOGGMIX1999	1999
677	1	Är de verkligen så svåra att fatta så ( minst ) två av de 349 misslyckas , av de som trots allt ska klara tolka betydligt svårare frågor , så är något väldigt fel .	bloggmix	BLOGGMIX1999	1999
678	13	Är de verkligen så svåra att fatta så ( minst ) två av de 349 misslyckas , av de som trots allt ska klara tolka betydligt svårare frågor , så är något väldigt fel .	bloggmix	BLOGGMIX1999	1999
679	18	Är de verkligen så svåra att fatta så ( minst ) två av de 349 misslyckas , av de som trots allt ska klara tolka betydligt svårare frågor , så är något väldigt fel .	bloggmix	BLOGGMIX1999	1999
680	1	Av dem har jag fått verktygen , men jag får använda dem själv .	bloggmix	BLOGGMIX1999	1999
681	11	Av dem har jag fått verktygen , men jag får använda dem själv .	bloggmix	BLOGGMIX1999	1999
682	1	Ska de 20 vänta som varje dag har med pennan , på de 5 som inte har det ?	bloggmix	BLOGGMIX1999	1999
683	12	Ska de 20 vänta som varje dag har med pennan , på de 5 som inte har det ?	bloggmix	BLOGGMIX1999	1999
684	0	De knepade och knåpade ihop något som liknade ett kvitto och skrev ANALBLEKNING 150:- med stora bokstäver och lade i postfacket .	bloggmix	BLOGGMIX1999	1999
685	5	En arbetsdag på kortlinjerna kan de stiga upp 04 , checka in 05 , flyga 6-7 flygningar och landa 18 på kvällen .	bloggmix	BLOGGMIX1999	1999
686	3	Har bara använt dem en gång , och bestämde mig så snabbt att jag knappt hann få bort prislappen undertill .	bloggmix	BLOGGMIX1999	1999
687	3	Jag förstår att de ” bara gör sitt jobb ” och det är ju bra , men jag tänker kanske ” lite mer sunt förnuft och magkänsla ” ?	bloggmix	BLOGGMIX1999	1999
688	10	Det är gruppen som börjar bli varma i kläderna , de som minsann har flugit 4 gånger senaste året och som genom att trotsa reglerna vill visa flygvärdinnorna sin individualitet , som kan kännas lite påfrestande .	bloggmix	BLOGGMIX1999	1999
689	6	Efter den flygningen avstod jag från de två nästa ) .	bloggmix	BLOGGMIX1999	1999
690	1	När de var ledsna var det sorgetårar , det var att ta farväl .	bloggmix	BLOGGMIX1999	1999
691	0	De kan dessutom trassla in sig eller strypa dig om du fastnar i sladden om du skulle ut snabbt .	bloggmix	BLOGGMIX1999	1999
692	21	Det är inte så ofta kompisar gifter sig nu för tiden , det har varit fler skilsmässor bland vännerna än bröllop de senaste åren statistiskt sett , av naturliga skäl .	bloggmix	BLOGGMIX1999	1999
693	0	De står och snackar i galley om de inte kan sova på långlinjerna och underlättar jobbet med servicen genom sin kunskap .	bloggmix	BLOGGMIX1999	1999
694	7	De står och snackar i galley om de inte kan sova på långlinjerna och underlättar jobbet med servicen genom sin kunskap .	bloggmix	BLOGGMIX1999	1999
695	9	Det är en myt att alla kan bli vad de vill bara man inte slutar kämpa och vågar drömma .	bloggmix	BLOGGMIX1999	1999
696	22	( Då investerar vi i en ny , det dröjer förhoppningsvis några år till och får man barnbarn vill man inte att de ska riskera gunga på en rostig gammal gunga , då får vi väl investera i en ny ) .	bloggmix	BLOGGMIX1999	1999
697	21	Man vet exakt vad klockan är utan att ha tittat på den , människor runtomkring upplevs säga precis samma saker som de alltid sagt , man själv är en koipa av sig själv och ämnena på To-Do-listan flyttas bara från dag till dag och skjuts på framtiden .	bloggmix	BLOGGMIX1999	1999
698	0	De uppförde sig exemplariskt , och uttryckte sig ” Jag skulle vilja be om ett glas vatten ” , inget ” JAg SKA ha … ” .	bloggmix	BLOGGMIX1999	1999
699	16	Var jag lika trevlig mot den passageraren som vägrade förstå rutiner och säkerhet , som mot de andra ?	bloggmix	BLOGGMIX1999	1999
700	10	Det är inte varje dag folk smilar så stort när de ska gå av .	bloggmix	BLOGGMIX1999	1999
701	2	Men , de är inte billigast .	bloggmix	BLOGGMIX1999	1999
702	0	De stora frågorna som om Bridget kommer svara på styrmannens frieri eller hur spionen och agenten kommer att jobba ihop kommer inte störa rytmen i mitt liv om jag av någon anledning aldrig skulle få svaren .	bloggmix	BLOGGMIX1999	1999
703	31	;) Joanna : Jag kör Facebook på mobilen , helt annan sak , så jag kan vara inne lite längre , men du har ju din rygg och allt , och de doktorerna brukar säga att sömn läker !	bloggmix	BLOGGMIX1999	1999
704	19	Han och Tony har jobbat bra ihop , Peter har haft fingertoppskänsla vilka som passar , och flera av dem han förmedlade jobbar fortfarande kvar .	bloggmix	BLOGGMIX1999	1999
705	1	Om de jobbar som de flesta andra , 8-10 timmar om dan , om de får sova regelbundet ( lite mer om de jobbar nätter och i tidszoner , annars som vanligt 7-8 timmar per natt ) och ha arbetsveckor på cirka 40 timmar , om det är ett gott förhållande mellan alla avdelningar och respekt för ledningen-så kanske det blir jättebra ?	bloggmix	BLOGGMIX1999	1999
706	4	Om de jobbar som de flesta andra , 8-10 timmar om dan , om de får sova regelbundet ( lite mer om de jobbar nätter och i tidszoner , annars som vanligt 7-8 timmar per natt ) och ha arbetsveckor på cirka 40 timmar , om det är ett gott förhållande mellan alla avdelningar och respekt för ledningen-så kanske det blir jättebra ?	bloggmix	BLOGGMIX1999	1999
707	14	Om de jobbar som de flesta andra , 8-10 timmar om dan , om de får sova regelbundet ( lite mer om de jobbar nätter och i tidszoner , annars som vanligt 7-8 timmar per natt ) och ha arbetsveckor på cirka 40 timmar , om det är ett gott förhållande mellan alla avdelningar och respekt för ledningen-så kanske det blir jättebra ?	bloggmix	BLOGGMIX1999	1999
708	22	Om de jobbar som de flesta andra , 8-10 timmar om dan , om de får sova regelbundet ( lite mer om de jobbar nätter och i tidszoner , annars som vanligt 7-8 timmar per natt ) och ha arbetsveckor på cirka 40 timmar , om det är ett gott förhållande mellan alla avdelningar och respekt för ledningen-så kanske det blir jättebra ?	bloggmix	BLOGGMIX1999	1999
709	2	Det är de små glädjeämnena sammantaget som kallas lycka .	bloggmix	BLOGGMIX1999	1999
710	2	Nu kan de lägga ner Publicerad 2011-08-24 . .	bloggmix	BLOGGMIX1999	1999
711	1	När de ser ” skriv din kommentar här ” så tror det att det är obligatoriskt och / eller blir smickrade att någon ber om en åsikt .	bloggmix	BLOGGMIX1999	1999
712	19	Hon berättade att i stort sett alla patienter som har smärta blir deprimerade i varierad grad , och att de flesta långtidssjukskrivna får utskrivet antidepressiva .	bloggmix	BLOGGMIX1999	1999
713	1	” De kanske är hemma och tittar på fotboll ” sa hon .	bloggmix	BLOGGMIX1999	1999
714	5	Jag har varit med om de flesta situationer som hjärtinfarkt , svimningar , epilepsi , överförfriskade och / eller våldsamma personer , flygrädda , preparation för nödlandning , bombhot eller vad det nu kan vara .	bloggmix	BLOGGMIX1999	1999
715	36	Det är fint att sätta mål för sig själv , men livets alla småstigar är för detaljrika för att ens fantasi ska räcka till , i fantasin ryms bara motorvägarna , och håller man sig till dem med smalt fokus missar man alldeles för mycket av sevärdheterna på vägen .	bloggmix	BLOGGMIX1999	1999
716	18	När vår gode vän och hans kollega satt och läste en artikel om analblekning på rasten , kom de på den strålande idén att tillverka ett ” kvitto ” på denna behandling och lämna till friskvårdsansvarig för att se hur hon reagerade .	bloggmix	BLOGGMIX1999	1999
717	8	Friskvårdsbidrag för en viss summa årligen ingår till de anställda där han jobbar , och den som ansvarar för utbetalningen av detta är en äldre lite strikt kvinna i övre medelåldern .	bloggmix	BLOGGMIX1999	1999
718	9	Sen berättade hon vad jag sagt den gången som de hade tagit åt sig .	bloggmix	BLOGGMIX1999	1999
719	9	Jag hade turen att få ha Janne som chef de första åren jag var i SAS , och hans prägel levde kvar långt efter han slutat .	bloggmix	BLOGGMIX1999	1999
720	11	Jag tittade på min kollega och sa : - Du , de där spegelglasen är inte spegelglas från insidan va ?	bloggmix	BLOGGMIX1999	1999
721	3	I och med de icke ombokningsbara billiga biljetterna förlorade de även avgiften för dessa .	bloggmix	BLOGGMIX1999	1999
722	9	I och med de icke ombokningsbara billiga biljetterna förlorade de även avgiften för dessa .	bloggmix	BLOGGMIX1999	1999
723	40	Men alla kan ju inte bo på Amager i Köpenhamn ( stadsdelen närmast Kastrup ) eller i Märsta ) Inom flyget räknar man blocktimmar , dvs hur många timmar man befinner sig i luften från blocken flyttas från flygplanshjulen till de läggs dit igen efter landning .	bloggmix	BLOGGMIX1999	1999
724	2	Nu har de facit i hand .	bloggmix	BLOGGMIX1999	1999
725	14	För mig var det att lägga märke till , ta in , uppleva även de små egentligen oviktiga vardagshändelserna .	bloggmix	BLOGGMIX1999	1999
726	2	Då vågar de som är engagerade inte rösta på småpartierna för att det riskerar bli en röst i sjön , och storpartiernas politik hittar man inte hem i .	bloggmix	BLOGGMIX1999	1999
727	0	De tre danskillarna .	bloggmix	BLOGGMIX1999	1999
728	13	Jag erkände att jag inte kan speciellt mycket om HBTQ-frågorna , och att de inte berör mitt hjärta i lika stor grad som hennes .	bloggmix	BLOGGMIX1999	1999
729	15	Det är märkligt , jag går här och tänker : ” Jaha , nu har de briefing , nu åker de till planet , nu förbereder de pre-departure-drinks , nu kör de drinkvagn , nu serverar de maten … ” .	bloggmix	BLOGGMIX1999	1999
730	20	Det är märkligt , jag går här och tänker : ” Jaha , nu har de briefing , nu åker de till planet , nu förbereder de pre-departure-drinks , nu kör de drinkvagn , nu serverar de maten … ” .	bloggmix	BLOGGMIX1999	1999
731	26	Det är märkligt , jag går här och tänker : ” Jaha , nu har de briefing , nu åker de till planet , nu förbereder de pre-departure-drinks , nu kör de drinkvagn , nu serverar de maten … ” .	bloggmix	BLOGGMIX1999	1999
732	31	Det är märkligt , jag går här och tänker : ” Jaha , nu har de briefing , nu åker de till planet , nu förbereder de pre-departure-drinks , nu kör de drinkvagn , nu serverar de maten … ” .	bloggmix	BLOGGMIX1999	1999
733	36	Det är märkligt , jag går här och tänker : ” Jaha , nu har de briefing , nu åker de till planet , nu förbereder de pre-departure-drinks , nu kör de drinkvagn , nu serverar de maten … ” .	bloggmix	BLOGGMIX1999	1999
734	10	Jag bara älskar att vandra på Memory Lane med alla de andra som delar samma minnen … Sen är det ju den lilla detaljen business också .	bloggmix	BLOGGMIX1999	1999
735	7	Någon skriver ” kampandan är stor , de protesterar mot att flygsäkerheten kan vara i fara o likn ” .	bloggmix	BLOGGMIX1999	1999
736	1	Hoppas de inte utnyttjar rösträtten , tänker jag .	bloggmix	BLOGGMIX1999	1999
737	14	( Det vet ju alla , att när besättningen kommer fram till Bangkok går de av och vilar ?	bloggmix	BLOGGMIX1999	1999
738	5	Det var ju roligt för dem , men måste ha varit en grym besvikelse för de etablerade partier som hade genomarbetade program och noga utvalda folkvalda som lagt ner flera år av sina liv att jobba seriöst på gräsrotsnivå .	bloggmix	BLOGGMIX1999	1999
739	15	Det var ju roligt för dem , men måste ha varit en grym besvikelse för de etablerade partier som hade genomarbetade program och noga utvalda folkvalda som lagt ner flera år av sina liv att jobba seriöst på gräsrotsnivå .	bloggmix	BLOGGMIX1999	1999
740	7	Gick upp tyst för att inte väcka de andra , och promenerade ner mot bryggan på bilden nedan , och lade mig längst ut och tittade upp på en helt molnfri himmel .	bloggmix	BLOGGMIX1999	1999
741	18	Det är omvälvande att få känslomässiga örfilar och det är omvälvande att tänka i nya banor , när de gamla var väl upptrampade som en skogsstig i naturområdet .	bloggmix	BLOGGMIX1999	1999
742	14	Var för sig känns det överkomligt , men det är när man ska jämföra de olika med likheter och skillnader och hålla i sär Alexander den store och Karl den store och vad som hände vid slaget vid Hastings 1066 .	bloggmix	BLOGGMIX1999	1999
743	8	Det är väl kanske som burfåglarnas situation , de som är inne vill ut och de som är ute vill in .	bloggmix	BLOGGMIX1999	1999
744	15	Det är väl kanske som burfåglarnas situation , de som är inne vill ut och de som är ute vill in .	bloggmix	BLOGGMIX1999	1999
745	15	Att vara förategare innebär att man får jobba precis så mycket man vill , och de jag känner som driver små och medelstora företag GÖR det också .	bloggmix	BLOGGMIX1999	1999
746	0	De faktiska omständigheterna går inte att rubba med alla drömmar i världen .	bloggmix	BLOGGMIX1999	1999
747	20	Efter maten spelade ett par grabbar lite covers , och vi var egentligen klara och frös och skulle gå när de brände av en bugglåt , ” Säg inte nej , säg kanske , kanske , kanske … ” .	bloggmix	BLOGGMIX1999	1999
748	6	Och uppenbart går det vägen för dem eftersom den marknaden bara växer .	bloggmix	BLOGGMIX1999	1999
