variable	nvariants	query
ss90_komma	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'komma'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'komma'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'komma'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'komma'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_avsky	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'avsky'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'avsky'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'avsky'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'avsky'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_förakta	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'f%C3%B6rakta'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'f%C3%B6rakta'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'f%C3%B6rakta'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'f%C3%B6rakta'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_föredra	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'f%C3%B6redra'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'f%C3%B6redra'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'f%C3%B6redra'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'f%C3%B6redra'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_acceptera	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'acceptera'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'acceptera'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'acceptera'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'acceptera'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_älska	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'%C3%A4lska'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'%C3%A4lska'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'%C3%A4lska'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'%C3%A4lska'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_gilla	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'gilla'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'gilla'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'gilla'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'gilla'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_hata	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'hata'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'hata'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'hata'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'hata'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_sakna	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'sakna'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'sakna'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'sakna'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'sakna'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
ss90_tolerera	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([lemma+contains+'tolerera'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*'])+%7C+([lemma+contains+'tolerera'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']))&corpus=flashback-dator&subcqp0=[lemma+contains+'tolerera'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[word+=+'att'+%25c]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']&subcqp1=[lemma+contains+'tolerera'+%26+(msd+=+'.*VB.PRS.AKT.*'+%7C+msd+=+'.*VB.PRT.AKT.*')]+[msd+=+'.*INF.AKT.*']+[msd+!=+'.*INF.*']
smiley1vs2neg	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([word+=+':-%5C('])+%7C+([word+=+':%5C(']))&corpus=flashback-dator&subcqp0=[word+=+':-%5C(']&subcqp1=[word+=+':%5C(']
smiley1vs2	2	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=(([word+=+':-%5C)'])+%7C+([word+=+':%5C)']))&corpus=flashback-dator&subcqp0=[word+=+':-%5C)']&subcqp1=[word+=+':%5C)']
smiley1	1	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=([word+=+':-%5C)'])&corpus=flashback-dator
smiley2	1	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=([word+=+':%5C)'])&corpus=flashback-dator
smiley1neg	1	https://ws.spraakbanken.gu.se/ws/korp/v8/count_time?cqp=([word+=+':-%5C('])&corpus=flashback-dator
